338,519,135,552,838,437,0.0001857280731201172
337,,135,565,838,432,0.03831744194030762
335,519,135,581,838,415,0.0817415714263916
327,519,135,597,838,392,0.1230776309967041
318,519,135,617,838,364,0.16567611694335938
307,519,135,637,838,336,0.2052302360534668
297,519,135,660,838,305,0.24276041984558105
287,519,135,680,838,278,0.28016090393066406
278,519,135,699,837,254,0.31719303131103516
272,519,135,712,837,235,0.35460686683654785
270,516,135,713,834,229,0.3919098377227783
272,516,135,706,831,230,0.4292943477630615
277,516,135,694,830,238,0.46652650833129883
288,516,135,674,826,257,0.5038971900939941
305,514,135,652,820,278,0.5414199829101562
327,516,135,620,814,305,0.578627347946167
346,516,135,585,813,332,0.6160454750061035
369,514,135,546,813,366,0.6531782150268555
389,514,135,509,814,401,0.6903219223022461
408,514,135,476,814,436,0.7277655601501465
421,515,135,446,814,477,0.7651045322418213
434,517,135,418,814,518,0.8028998374938965
445,519,135,397,814,558,0.8404889106750488
454,519,135,380,812,599,0.8778510093688965
458,519,135,367,809,635,0.9186334609985352
457,519,135,360,809,662,0.9595928192138672
446,516,138,365,809,670,0.9989783763885498
430,515,138,372,808,663,1.0365300178527832
408,516,138,393,809,643,1.0743961334228516
375,515,135,419,809,620,1.1209101676940918
351,515,136,451,808,588,1.1581318378448486
327,516,135,484,807,554,1.195652961730957
302,520,135,519,807,520,1.233666181564331
280,522,135,553,806,486,1.271404504776001
261,528,135,585,807,452,1.3089344501495361
245,533,135,613,808,421,1.3470535278320312
238,538,135,638,810,391,1.3846421241760254
234,541,135,661,812,363,1.4226603507995605
234,541,135,679,812,337,1.460453987121582
235,541,135,694,813,316,1.4980976581573486
234,541,135,706,813,295,1.5356531143188477
236,541,135,710,812,279,1.5736405849456787
234,541,135,709,812,265,1.6116113662719727
234,542,135,707,808,260,1.6493053436279297
237,542,135,702,805,263,1.686924695968628
240,542,138,690,804,271,1.7267298698425293
250,542,138,668,804,284,1.767507791519165
262,541,138,641,804,305,1.806391954421997
277,541,138,609,805,330,1.8430380821228027
291,538,138,576,805,360,1.879131555557251
302,538,138,542,805,396,1.9153811931610107
313,541,138,509,806,430,1.9515721797943115
321,540,138,478,806,466,1.987853765487671
329,541,137,446,808,502,2.0241506099700928
335,541,137,417,808,538,2.0604631900787354
343,541,138,391,807,570,2.096548318862915
348,541,137,362,808,603,2.1326675415039062
353,541,137,340,808,630,2.1688425540924072
359,538,137,324,808,653,2.2050318717956543
359,538,138,316,807,668,2.2412493228912354
359,538,138,316,807,676,2.2775015830993652
359,538,136,316,805,682,2.313647747039795
359,538,136,316,803,683,2.3498051166534424
359,537,135,318,801,682,2.3861310482025146
356,538,137,327,796,678,2.422523021697998
349,537,137,339,789,672,2.458770513534546
337,536,137,359,781,660,2.494971513748169
321,535,138,383,779,643,2.531139850616455
302,533,137,411,773,619,2.567220687866211
278,533,136,445,770,593,2.608812093734741
256,533,135,480,763,565,2.646653890609741
231,533,135,516,761,538,2.6837096214294434
212,535,135,554,760,512,2.7204599380493164
194,539,135,591,760,486,2.7577226161956787
177,542,135,625,761,458,2.795170545578003
164,547,135,655,762,432,2.832602024078369
155,548,135,678,762,404,2.8697402477264404
150,548,135,700,762,379,2.9071619510650635
147,548,135,709,761,359,2.944563150405884
149,547,137,706,761,347,2.9817187786102295
151,547,138,696,761,342,3.018768072128296
158,542,139,678,759,344,3.0562353134155273
169,538,138,652,758,352,3.093674898147583
180,533,138,617,757,369,3.131127119064331
195,532,139,581,760,393,3.1679983139038086
215,530,138,541,762,428,3.2053301334381104
237,530,138,499,763,466,3.2461390495300293
259,528,138,460,763,504,3.2879676818847656
280,527,138,423,763,540,3.327272653579712
297,527,138,391,764,572,3.364727020263672
313,526,138,359,767,602,3.4018821716308594
329,526,138,334,770,630,3.4393577575683594
343,527,136,310,770,653,3.47676682472229
356,527,136,294,770,672,3.5143587589263916
362,529,135,283,770,694,3.55138897895813
364,530,135,278,770,708,3.5887084007263184
364,530,135,274,770,716,3.62636661529541
364,528,137,276,770,719,3.663865566253662
359,526,140,281,763,716,3.70097279548645
347,522,141,288,755,712,3.7380874156951904
329,517,143,305,743,705,3.775425434112549
308,510,146,326,727,694,3.8129732608795166
284,502,146,348,711,683,3.850334882736206
259,497,143,378,694,672,3.887578010559082
234,491,143,413,678,659,3.925142288208008
210,488,143,446,664,643,3.9626224040985107
186,487,143,479,652,626,3.9999077320098877
163,487,143,516,640,606,4.03894567489624
142,487,142,553,634,583,4.079653263092041
122,489,141,586,630,562,4.11943507194519
108,492,135,620,630,538,4.157673597335815
91,497,135,644,631,517,4.1985557079315186
79,501,135,666,632,495,4.235311031341553
67,504,135,683,634,472,4.272754192352295
60,508,135,694,636,450,4.310618877410889
58,508,135,699,640,430,4.347594499588013
58,510,135,699,647,412,4.385122060775757
61,512,136,694,652,399,4.423160552978516
66,514,135,689,661,395,4.4610490798950195
75,514,135,678,668,396,4.498727321624756
86,516,135,663,678,399,4.536473035812378
103,522,135,641,691,404,4.5744524002075195
118,533,136,616,707,413,4.612348556518555
137,538,135,586,725,423,4.649901866912842
153,544,136,555,739,434,4.687743425369263
172,551,135,526,754,451,4.7256364822387695
185,555,136,499,762,466,4.763525485992432
195,557,136,476,766,481,4.801181316375732
202,560,136,457,772,498,4.8414599895477295
207,557,137,438,774,513,4.882688999176025
212,552,136,432,778,528,4.923901319503784
215,551,136,432,782,542,4.961385488510132
218,549,135,432,787,556,4.998953342437744
218,549,135,430,794,569,5.036705732345581
